Year,StateAbbr,StateDesc,CityName,GeographicLevel,Category,Measure,DataValueTypeID,Data_Value_Pct,Population2010,CityFIPS
2014,IA,Iowa,Waterloo,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,35.3,68406,1982425
2014,IA,Iowa,Waterloo,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,21.6,68406,1982425
2014,IA,Iowa,Des Moines,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,18.3,203433,1921000
2014,IA,Iowa,Des Moines,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,31.3,203433,1921000
2014,IA,Iowa,Davenport,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,20.9,99685,1919000
2014,ID,Idaho,Boise City,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,16.4,205671,1608830
2014,ID,Idaho,Boise City,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,25.8,205671,1608830
2014,ID,Idaho,Boise City,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,15.8,205671,1608830
2014,ID,Idaho,Boise City,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,16.4,205671,1608830
2014,ID,Idaho,Meridian,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,15.5,75092,1652120
2014,ID,Idaho,Meridian,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,28.5,75092,1652120
2014,ID,Idaho,Nampa,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,35.1,81557,1656260
2014,ID,Idaho,Meridian,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,24.8,75092,1652120
2014,ID,Idaho,Nampa,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,14.2,81557,1656260
2014,ID,Idaho,Nampa,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,23.3,81557,1656260
2014,ID,Idaho,Nampa,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,34.3,81557,1656260
2014,ID,Idaho,Boise City,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,28.9,205671,1608830
2014,ID,Idaho,Meridian,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,16.6,75092,1652120
2014,ID,Idaho,Meridian,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,15.9,75092,1652120
2014,ID,Idaho,Nampa,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,21,81557,1656260
2014,IL,Illinois,Bolingbrook,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,31.8,73366,1707133
2014,IL,Illinois,Elgin,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,30.8,108188,1723074
2014,IL,Illinois,Rockford,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,37.5,152871,1765000
2014,IL,Illinois,Decatur,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,23.4,76122,1718823
2014,IL,Illinois,Champaign,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,18.6,81055,1712385
2014,IL,Illinois,Rockford,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,18,152871,1765000
2014,IL,Illinois,Schaumburg,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,21.6,74227,1768003
2014,IL,Illinois,Elgin,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,35.1,108188,1723074
2014,IL,Illinois,Cicero,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,19.9,83891,1714351
2014,IL,Illinois,Bolingbrook,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,37.8,73366,1707133
2014,IL,Illinois,Peoria,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,25.6,115007,1759000
2014,IL,Illinois,Elgin,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,25.8,108188,1723074
2014,IL,Illinois,Rockford,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,37.3,152871,1765000
2014,IL,Illinois,Springfield,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,24.7,116250,1772000
2014,IL,Illinois,Joliet,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,19.5,147433,1738570
2014,IL,Illinois,Bloomington,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,21.7,76610,1706613
2014,IL,Illinois,Chicago,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,19.1,2695598,1714000
2014,IL,Illinois,Waukegan,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,32.6,89078,1779293
2014,IL,Illinois,Peoria,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,34.2,115007,1759000
2014,IL,Illinois,Peoria,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,18.4,115007,1759000
2014,IL,Illinois,Arlington Heights,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,23.6,75101,1702154
2014,IL,Illinois,Waukegan,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,35.6,89078,1779293
2014,IL,Illinois,Aurora,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,27,197899,1703012
2014,IL,Illinois,Evanston,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,24,74486,1724582
2014,IL,Illinois,Peoria,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,37.1,115007,1759000
2014,IL,Illinois,Peoria,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,20,115007,1759000
2014,IL,Illinois,Aurora,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,35.5,197899,1703012
2014,IL,Illinois,Palatine,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,31.4,68557,1757225
2014,IL,Illinois,Arlington Heights,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,17,75101,1702154
2014,IL,Illinois,Cicero,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,18.5,83891,1714351
2014,IL,Illinois,Joliet,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,19.8,147433,1738570
2014,IL,Illinois,Springfield,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,19.1,116250,1772000
2014,IL,Illinois,Cicero,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,33.9,83891,1714351
2014,IL,Illinois,Arlington Heights,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,14.1,75101,1702154
2014,IL,Illinois,Palatine,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,19.3,68557,1757225
2014,IL,Illinois,Evanston,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,32,74486,1724582
2014,IL,Illinois,Chicago,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,37.4,2695598,1714000
2014,IL,Illinois,Schaumburg,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,32.1,74227,1768003
2014,IL,Illinois,Elgin,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,19.7,108188,1723074
2014,IL,Illinois,Cicero,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,34.8,83891,1714351
2014,IL,Illinois,Rockford,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,22.4,152871,1765000
2014,IL,Illinois,Springfield,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,19.9,116250,1772000
2014,IL,Illinois,Bloomington,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,19.5,76610,1706613
2014,IL,Illinois,Aurora,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,18.5,197899,1703012
2014,IL,Illinois,Springfield,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,34.8,116250,1772000
2014,IL,Illinois,Evanston,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,13.6,74486,1724582
2014,IL,Illinois,Decatur,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,36.6,76122,1718823
2014,IL,Illinois,Arlington Heights,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,21.5,75101,1702154
2014,IL,Illinois,Palatine,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,22.8,68557,1757225
2014,IL,Illinois,Joliet,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,38.1,147433,1738570
2014,IL,Illinois,Bloomington,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,16.9,76610,1706613
2014,IL,Illinois,Arlington Heights,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,30.2,75101,1702154
2014,IL,Illinois,Schaumburg,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,19.1,74227,1768003
2014,IL,Illinois,Palatine,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,22.2,68557,1757225
2014,IL,Illinois,Naperville,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,11.3,141853,1751622
2014,IL,Illinois,Naperville,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,22.7,141853,1751622
2014,IL,Illinois,Champaign,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,33.6,81055,1712385
2014,IL,Illinois,Palatine,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,14.9,68557,1757225
2014,IL,Illinois,Naperville,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,30.5,141853,1751622
2014,IL,Illinois,Decatur,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,28.1,76122,1718823
2014,IL,Illinois,Bolingbrook,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,23.8,73366,1707133
2014,IL,Illinois,Decatur,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,35.3,76122,1718823
2014,IL,Illinois,Aurora,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,17.6,197899,1703012
2014,IL,Illinois,Cicero,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,37.1,83891,1714351
2014,IL,Illinois,Elgin,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,17.7,108188,1723074
2014,IL,Illinois,Joliet,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,35.2,147433,1738570
2014,IL,Illinois,Naperville,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,15.9,141853,1751622
2014,IL,Illinois,Schaumburg,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,21.1,74227,1768003
2014,IL,Illinois,Decatur,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,18.4,76122,1718823
2014,IL,Illinois,Bloomington,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,33.1,76610,1706613
2014,IL,Illinois,Champaign,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,16.8,81055,1712385
2014,IL,Illinois,Evanston,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,18,74486,1724582
2014,IL,Illinois,Waukegan,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,37.3,89078,1779293
2014,IL,Illinois,Waukegan,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,16.4,89078,1779293
2014,IL,Illinois,Bolingbrook,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,19.2,73366,1707133
2014,IL,Illinois,Chicago,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,31.3,2695598,1714000
2014,IL,Illinois,Schaumburg,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,14.4,74227,1768003
2014,IL,Illinois,Champaign,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,22.4,81055,1712385
2014,IL,Illinois,Chicago,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,18.7,2695598,1714000
2014,IL,Illinois,Rockford,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,31.1,152871,1765000
2014,IL,Illinois,Bloomington,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,29.1,76610,1706613
2014,IL,Illinois,Aurora,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,32,197899,1703012
2014,IL,Illinois,Champaign,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,30.2,81055,1712385
2014,IL,Illinois,Evanston,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,20.9,74486,1724582
2014,IL,Illinois,Chicago,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,27.6,2695598,1714000
2014,IL,Illinois,Naperville,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,20.6,141853,1751622
2014,IL,Illinois,Springfield,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,32.2,116250,1772000
2014,IL,Illinois,Bolingbrook,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,16.2,73366,1707133
2014,IL,Illinois,Waukegan,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,20.3,89078,1779293
2014,IL,Illinois,Joliet,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,26.4,147433,1738570
2014,IN,Indiana,Gary,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,46.9,80294,1827000
2014,IN,Indiana,Gary,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,31.4,80294,1827000
2014,IN,Indiana,Gary,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,10.3,80294,1827000
2014,IN,Indiana,Muncie,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,27.9,70085,1851876
2014,IN,Indiana,South Bend,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,25,101168,1871000
2014,IN,Indiana,Indianapolis,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,23.9,820445,1836003
2014,IN,Indiana,South Bend,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,37.3,101168,1871000
2014,IN,Indiana,Bloomington,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,19.8,80405,1805860
2014,IN,Indiana,Bloomington,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,35.1,80405,1805860
2014,IN,Indiana,Hammond,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,32.2,80830,1831000
2014,IN,Indiana,Bloomington,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,23.1,80405,1805860
2014,IN,Indiana,Hammond,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,27.2,80830,1831000
2014,IN,Indiana,Fort Wayne,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,26.2,253691,1825000
2014,IN,Indiana,Fort Wayne,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,33.4,253691,1825000
2014,IN,Indiana,Hammond,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,37.5,80830,1831000
2014,IN,Indiana,Muncie,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,30.8,70085,1851876
2014,IN,Indiana,Muncie,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,39.5,70085,1851876
2014,IN,Indiana,South Bend,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,40.6,101168,1871000
2014,IN,Indiana,Fishers,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,17.5,76794,1823278
2014,IN,Indiana,Bloomington,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,29,80405,1805860
2014,IN,Indiana,Carmel,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,15,79191,1810342
2014,IN,Indiana,Carmel,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,24.6,79191,1810342
2014,IN,Indiana,Carmel,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,29,79191,1810342
2014,IN,Indiana,Fishers,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,15.4,76794,1823278
2014,IN,Indiana,Evansville,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,35.1,117429,1822000
2014,IN,Indiana,Indianapolis,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,39.2,820445,1836003
2014,IN,Indiana,Hammond,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,13.7,80830,1831000
2014,IN,Indiana,Lafayette,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,31.8,67140,1840788
2014,IN,Indiana,Evansville,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,39.3,117429,1822000
2014,IN,Indiana,Lafayette,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,25.4,67140,1840788
2014,IN,Indiana,Gary,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,52,80294,1827000
2014,IN,Indiana,South Bend,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,29.6,101168,1871000
2014,IN,Indiana,Indianapolis,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,14.9,820445,1836003
2014,IN,Indiana,Evansville,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,28.9,117429,1822000
2014,IN,Indiana,Muncie,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,36.7,70085,1851876
2014,IN,Indiana,Carmel,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,17.1,79191,1810342
2014,IN,Indiana,Gary,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,37.3,80294,1827000
2014,IN,Indiana,Indianapolis,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,34.9,820445,1836003
2014,IN,Indiana,Muncie,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,13.1,70085,1851876
2014,IN,Indiana,Lafayette,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,38,67140,1840788
2014,IN,Indiana,Fort Wayne,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,14.9,253691,1825000
2014,IN,Indiana,Fort Wayne,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,23.7,253691,1825000
2014,IN,Indiana,Bloomington,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,13.9,80405,1805860
2014,IN,Indiana,Indianapolis,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,27.6,820445,1836003
2014,IN,Indiana,Fishers,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,29.6,76794,1823278
2014,IN,Indiana,Lafayette,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,23.2,67140,1840788
2014,IN,Indiana,Hammond,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,43.6,80830,1831000
2014,IN,Indiana,South Bend,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,13.6,101168,1871000
2014,IN,Indiana,Fort Wayne,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,36.3,253691,1825000
2014,IN,Indiana,Evansville,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,25.3,117429,1822000
2014,IN,Indiana,Fishers,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,12.6,76794,1823278
2014,IN,Indiana,Lafayette,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,14.8,67140,1840788
2014,IN,Indiana,Fishers,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,25.7,76794,1823278
2014,IN,Indiana,Carmel,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,11.8,79191,1810342
2014,IN,Indiana,Evansville,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,15.8,117429,1822000
2014,KS,Kansas,Olathe,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,18,125872,2052575
2014,KS,Kansas,Overland Park,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,26.4,173372,2053775
2014,KS,Kansas,Kansas City,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,14.3,145786,2036000
2014,KS,Kansas,Kansas City,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,38.2,145786,2036000
2014,KS,Kansas,Kansas City,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,25.2,145786,2036000
2014,KS,Kansas,Lawrence,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,20.2,87643,2038900
2014,KS,Kansas,Wichita,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,34.3,382368,2079000
2014,KS,Kansas,Topeka,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,34.9,127473,2071000
2014,KS,Kansas,Topeka,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,31.4,127473,2071000
2014,KS,Kansas,Wichita,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,32.7,382368,2079000
2014,KS,Kansas,Overland Park,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,17.9,173372,2053775
2014,KS,Kansas,Olathe,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,27.7,125872,2052575
2014,KS,Kansas,Olathe,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,27.3,125872,2052575
2014,KS,Kansas,Lawrence,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,28.2,87643,2038900
2014,KS,Kansas,Olathe,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,19.6,125872,2052575
2014,KS,Kansas,Overland Park,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,17.1,173372,2053775
2014,KS,Kansas,Wichita,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,25.8,382368,2079000
2014,KS,Kansas,Lawrence,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,16.8,87643,2038900
2014,KS,Kansas,Wichita,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,13.9,382368,2079000
2014,KS,Kansas,Olathe,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,15.2,125872,2052575
2014,KS,Kansas,Overland Park,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,25.3,173372,2053775
2014,KS,Kansas,Kansas City,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,32.2,145786,2036000
2014,KS,Kansas,Lawrence,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,28.2,87643,2038900
2014,KS,Kansas,Wichita,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,20.8,382368,2079000
2014,KS,Kansas,Topeka,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,14.6,127473,2071000
2014,KS,Kansas,Overland Park,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,12.9,173372,2053775
2014,KS,Kansas,Lawrence,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,17.3,87643,2038900
2014,KS,Kansas,Topeka,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,26.1,127473,2071000
2014,KS,Kansas,Topeka,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,24.1,127473,2071000
2014,KS,Kansas,Kansas City,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,36.5,145786,2036000
2014,KY,Kentucky,Louisville,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,25.5,597337,2148006
